ping_number,pwr_up_msec,range_m,angle_deg,surveyor_y_m,surveyor_z_m,boat_x_m,boat_y_m,boat_z_m,x_sonar_m,y_sonar_m,z_sonar_m,x_boat_m,y_boat_m,z_boat_m,map_x_m,map_y_m,map_z_m,roll_rad,pitch_rad,yaw_rad_original,yaw_rad_used,altitude_m
39813,5546339,3.0327929416671395,-36.00000100179127,-1.782631007268426,-2.453580999060593,37.6647834777832,19.49374008178711,16.60276222229004,2.453580999060593,0.0,1.782631007268426,2.537055637383072,0.24459497937576338,1.799525657925543,40.13280566955369,18.678427170368142,18.32871179340947,0.0026065744459629,0.0289560742676258,2.7300984859466557,5.871691139536448,-1.799525657925543
39814,5546389,3.2952928449958563,-33.000000918308665,-1.7947451594851356,-2.763665093093872,37.67212677001953,19.493087768554688,16.610553741455078,2.763665093093872,0.0,1.7947451594851356,2.847361690186048,0.24516985799772661,1.7965724960986114,40.42167419941189,18.549827970191618,18.326799491358546,0.007750978693366,0.0286048855632543,2.731480360031128,5.873073013620921,-1.7965724960986114
39815,5546439,3.2952928449958563,-33.000000918308665,-1.7947451594851356,-2.763665093093872,37.676856994628906,19.492660522460938,16.61910629272461,2.763665093093872,0.0,1.7947451594851356,2.847361690186048,0.24516985799772661,1.7965724960986114,40.424990228351305,18.548469018898633,18.337103883543346,0.0092994533479213,0.0281230192631483,2.73195219039917,5.873544843988963,-1.7965724960986114
39816,5546489,3.2952928449958563,-31.999999752116263,-1.74623914776277,-2.7945668310315352,37.68362045288086,19.49220848083496,16.630754470825195,2.7945668310315352,0.0,1.74623914776277,2.875877115460786,0.24286799909113116,1.7466793848731803,40.45457914869008,18.53939416521724,18.302423010885608,0.0084801772609353,0.0265656523406505,2.7324953079223637,5.874087961512156,-1.7466793848731803
39817,5546539,3.2952928449958563,-31.999999752116263,-1.74623914776277,-2.7945668310315352,37.687931060791016,19.491962432861328,16.639558792114258,2.7945668310315352,0.0,1.74623914776277,2.875877115460786,0.24286799909113116,1.7466793848731803,40.45836800234305,18.54604206416739,18.316000479357882,0.0058077084831893,0.0247200764715671,2.732990503311157,5.87458315690095,-1.7466793848731803
39818,5546589,3.332792781293392,-31.999999752116263,-1.7661110862767655,-2.8263685807006214,37.694332122802734,19.491151809692383,16.650991439819336,2.8263685807006214,0.0,1.7661110862767655,2.9086041639211655,0.24381102444068112,1.7649631543035067,40.495049060790755,18.550455165122987,18.35557097455224,-0.000984065583907,0.0205508898943662,2.734348058700561,5.875940712290355,-1.7649631543035067
39819,5546639,3.332792781293392,-31.999999752116263,-1.7661110862767655,-2.8263685807006214,37.69841766357422,19.490388870239254,16.657609939575195,2.8263685807006214,0.0,1.7661110862767655,2.9086041639211655,0.24381102444068112,1.7649631543035067,40.49873421562801,18.565675537114064,18.37156717180165,-0.006750987842679,0.0168710276484489,2.7358269691467285,5.877419622736522,-1.7649631543035067
39820,5546689,3.332792781293392,-31.999999752116263,-1.7661110862767655,-2.8263685807006214,37.70418548583984,19.4888916015625,16.664443969726562,2.8263685807006214,0.0,1.7661110862767655,2.9086041639211655,0.24381102444068112,1.7649631543035067,40.50323501099166,18.59260189896632,18.395485118525393,-0.0160079915076494,0.0102117089554667,2.739006757736206,5.880599411325999,-1.7649631543035067
39821,5546739,3.6327929701656094,-28.99999966863366,-1.761212961923777,-3.1773123338501605,37.707611083984375,19.48761558532715,16.66670799255371,3.1773123338501605,0.0,1.761212961923777,3.25889760443246,0.2435785833314827,1.7430551420077078,40.8275172393958,18.473484130323993,18.385925350514004,-0.0214949641376733,0.0055763935670256,2.7415575981140137,5.883150251703807,-1.7430551420077078
39822,5546789,3.332792781293392,-30.99999858592387,-1.7165151076457998,-2.8567610345048244,37.71233749389648,19.4847412109375,16.668352127075195,2.8567610345048244,0.0,1.7165151076457998,2.9365580993700164,0.24145744101691002,1.7140072863137195,40.5318158499555,18.619495971079942,18.37755914173233,-0.0276613570749759,-0.0008629994699731,2.7457644939422607,5.887357147532054,-1.7140072863137195
39823,5546839,2.9577927198261023,-37.99999991908148,-1.820999026303892,-2.33077247273443,37.71506118774414,19.482393264770508,16.666589736938477,2.33077247273443,0.0,1.820999026303892,2.416250436211613,0.2464157385602273,1.8437616978593487,40.05520185249019,18.838194778902473,18.512448362403447,-0.0298433005809783,-0.004257567692548,2.748498916625977,5.89009157021577,-1.8437616978593487
39824,5546889,2.9577927198261023,-37.99999991908148,-1.820999026303892,-2.33077247273443,37.7183837890625,19.478519439697266,16.662094116210938,2.33077247273443,0.0,1.820999026303892,2.416250436211613,0.2464157385602273,1.8437616978593487,40.055912148629716,18.844345487749145,18.514721615760074,-0.0296207554638385,-0.007043233141303,2.7521064281463623,5.893699081736155,-1.8437616978593487
39825,5546939,2.9577927198261023,-37.99999991908148,-1.820999026303892,-2.33077247273443,37.720123291015625,19.47571563720703,16.656349182128906,2.33077247273443,0.0,1.820999026303892,2.416250436211613,0.2464157385602273,1.8437616978593487,40.05728112333834,18.841869555033067,18.50955626611102,-0.0271024238318204,-0.0069715096615254,2.7540981769561768,5.89569083054597,-1.8437616978593487
39826,5546989,2.9577927198261023,-37.99999991908148,-1.820999026303892,-2.33077247273443,37.723106384277344,19.47113037109375,16.647430419921875,2.33077247273443,0.0,1.820999026303892,2.416250436211613,0.2464157385602273,1.8437616978593487,40.06305143166169,18.829167419389172,18.494315589350773,-0.0207203794270753,-0.0035743296612054,2.7562830448150635,5.897875698404857,-1.8437616978593487
